zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
98027,single_family,2000.0,,1721914.0,,2490.0,691.53,1.0,4.0,6.0,3.0,5.0,,
99006,land,,210065.0,210051.0,0.9999,,,,,,,,,the 9.5-acre parcel is just outside the gate of Timber Valley Estates. it features natural clearings and elevated building sites.
98232,single_family,1987.0,,999907.0,,1540.0,649.29,,,0.0,,,,
98002,single_family,2010.0,648900.0,668929.0,1.0309,2230.0,299.97,2.0,4.0,3.0,2.0,3.0,,the riverpointe community is set beside the green river. the community is home to a PNW oasis.
98226,townhomes,2024.0,474929.0,475050.0,1.0003,1630.0,291.44,2.0,3.0,2.0,1.0,2.0,,"this 3 story, 3 bedroom, 1.75 bath townhome features an oversized garage. walkable to shopping, dining, bus line, & trail system."
98684,single_family,2026.0,,567030.0,,1860.0,304.85,2.0,3.0,3.0,2.0,2.0,,
98901,land,,34436.0,29942.0,0.8695,,,,,,,,,this property is part of the Yakima Ranches and is located just 10 minutes from Walmart and 12 min. from city shopping. neighbors have taken advantage of this area with southern sun exposure.
98837,mobile,1987.0,94943.0,92071.0,0.9698,1200.0,76.73,1.0,3.0,2.0,1.0,2.0,,"this unit is located in Broadway Estates, a well-kept, 55+ community. features updated LVP floors, windows, primary bathroom upgrades and exterior paint."
98033,single_family,1956.0,,1199926.0,,1540.0,779.17,1.0,2.0,1.0,1.0,1.0,,
98178,townhomes,2025.0,575090.0,575053.0,0.9999,1170.0,491.5,2.0,3.0,3.0,1.0,2.0,,"Featuring rare, first-floor apartment ideal for guest suite, home office, rental income, or live/work use. built green w/ high-end energy-efficient materials including metal roofs, cement siding, & ductless mini-split systems."
98012,single_family,1978.0,1025092.0,1055093.0,1.0293,2340.0,450.89,2.0,3.0,3.0,1.0,2.0,,"this 2,345 sq. ft home offers privacy, light, and an exceptional layout. double entry doors open to a bright, airy interior with hardwood floors, large windows, and multiple living spaces."
98607,single_family,2005.0,1100082.0,1070076.0,0.9727,3550.0,301.43,2.0,4.0,3.0,3.0,3.0,,"crafted by Renaissance Homes, this beauty blends elegance with modern upgrades in a highly sought-after school district neighborhood. the fully remodeled kitchen (2021) is the heart of the home, showcasing new soapstone countertops, a custom tile backsplash, and new stainless steel appliances."
98029,single_family,1992.0,1587911.0,1629901.0,1.0264,2450.0,665.27,2.0,4.0,3.0,2.0,2.0,,"4-bedroom, 2.5-bath floor plan features vaulted ceilings and abundant natural light. the main level showcases refinished hardwood floors, a well-appointed kitchen with a wall of windows overlooking the backyard."
99223,single_family,2000.0,789928.0,769927.0,0.9747,3470.0,221.88,,4.0,4.0,4.0,4.0,3.0,"Laurelhurst Estates is a 4-bedroom, 4-bath home. features stunning box beam ceilings, wood flooring, and an inviting layout. the generous primary suite offers a private retreat with a jetted tub."
98133,townhomes,2025.0,690032.0,689870.0,0.9998,1270.0,543.2,2.0,3.0,2.0,1.0,2.0,,"the heart of the home is the chef's kitchen, anchored by stainless steel appliances, striking quartz countertops and premium finishes. upstairs, retreat to the expansive primary suite bathed in abundant natural night and soaring vaulted ceilings."
98007,single_family,1962.0,,1000091.0,,1010.0,990.19,1.0,3.0,1.0,1.0,1.0,,
98922,single_family,2024.0,1299823.0,1199840.0,0.9231,1980.0,605.98,1.0,3.0,3.0,2.0,3.0,,"the uplands is a 55+ active adult community within suncadia. it features a clubhouse, swimming pool, hot tub and pickleball court."
98321,single_family,1991.0,1750078.0,1589904.0,0.9085,6200.0,256.44,2.0,4.0,4.0,3.0,3.0,,"4-bed, 4-bath home offers spacious living with a huge bonus room. the expansive backyard is ready for fun, whether it's barbecues, gardening, or playtime."
98014,other,1950.0,,899941.0,,3640.0,247.24,1.0,,0.0,,,,
98597,single_family,2008.0,439077.0,438900.0,0.9996,1740.0,252.24,2.0,3.0,3.0,2.0,2.0,,"privately situated with a treehouse vibe plus fantastic features including expansive, low maintenance laminate wood flooring, tons of storage, a BRAND NEW ROOF and a/C for those hot summer days."
98087,condo,2006.0,,778932.0,,2190.0,355.68,2.0,3.0,3.0,2.0,2.0,,
98036,single_family,1959.0,,750076.0,,2070.0,362.36,1.0,4.0,3.0,2.0,2.0,,
98466,condo,1978.0,457577.0,455060.0,0.9945,1200.0,379.22,1.0,2.0,2.0,1.0,2.0,,"condo features inviting open concept living, from spacious living room to dining & kitchen spaces! Primary BR is large, with adjoining office area, walk in closet, & continental remodled bath!"
99206,single_family,1978.0,549064.0,548921.0,0.9997,3060.0,179.39,,4.0,4.0,3.0,3.0,2.0,"Exceptional, well-cared-for, and immaculate home located in the Ponderosa with stunning view of the mountains."
98039,condo,,,1248078.0,,2190.0,569.9,,4.0,6.0,3.0,4.0,,
98225,single_family,1928.0,,705380.0,,1500.0,470.25,1.0,3.0,2.0,2.0,2.0,,
98614,land,,159934.0,145092.0,0.9072,,,,,,,,,"acreage is close to ocean, river, 2 marinas, resort town of Long Beach and astoria. 35-year-old trees, mostly spruce and alder grace all 10 acres with old growth on far west end."
98640,land,,90090.0,84926.0,0.9427,,,,,,,,,"ocean-view vacant land on the west side of J Place in desirable surfside Estates. one of two side-by-side lots offered separately by individual owners. amenities include private beach and canal access, golf course proximity, community waterways."
98117,land,,798903.0,735069.0,0.9201,,,,,,,,,large lot in highly desirable Whittier neighborhood. close to downtown and south lake union.
98604,single_family,2026.0,639082.0,638931.0,0.9998,1960.0,325.99,1.0,3.0,2.0,2.0,2.0,2.0,"2 car garage, 3 bed 2 bath, open concept living area very cozy with Large windows and lots of natural lighting. upgraded high endKitchen with soft close cabinets and large pantry."
98908,single_family,1984.0,498919.0,480069.0,0.9622,2970.0,161.64,,4.0,3.0,3.0,3.0,,"this rare country homestead offers about 2, 968 square feet with four bedrooms and three bathrooms. a wood-burning fireplace anchors the upstairs living space, while a propane fireplace adds comfort below."
98671,single_family,2016.0,999819.0,999950.0,1.0001,2820.0,354.59,2.0,4.0,2.0,2.0,2.0,3.0,"this 4-bedroom home lives large with an open-concept kitchen and living space, soaring windows, and stunning views of the property. the primary suite on the main level offers comfort and convenience, along with a dedicated office-perfect for work-from-home living."
99163,single_family,2006.0,959974.0,959951.0,1.0,4480.0,214.27,1.0,4.0,4.0,2.0,3.0,3.0,"this beautifully appointed 4, 482 sq ft home offers refined living, thoughtful design, and remarkable versatility. the open-concept main level features soaring ceilings, rich hickory flooring, abundant natural light throughout."
99336,single_family,1905.0,230071.0,216912.0,0.9428,1950.0,111.24,2.0,4.0,2.0,1.0,2.0,2.0,"the Moulton House is a recognized landmark, surrounded by the communitys history and growth. it offers the rare opportunity to own a true piece of Tri-Cities history."
98208,mobile,1973.0,,64838.0,,1010.0,64.2,1.0,2.0,2.0,2.0,2.0,,
98290,single_family,1989.0,1290090.0,1290070.0,1.0,3300.0,390.93,2.0,4.0,3.0,2.0,2.0,,"the 2,604 sq ft main residence offers 4 bedrooms and 2.5 baths, thoughtfully curated with warm pine plank flooring. the classic red barn aesthetic, charming outbuildings, and iconic silo anchor the property in authentic rural character."
98115,townhomes,2019.0,853071.0,839915.0,0.9846,1780.0,471.86,2.0,4.0,4.0,3.0,3.0,,"contemporary design featuring classic finishes; painted wood cabinetry, quartz countertops, glass tile backsplashes, stainless steel appliances & metal railings. community park & landscaped courtyards."
98106,townhomes,1957.0,,786920.0,,2210.0,356.07,1.0,4.0,13.0,2.0,2.0,5.0,
99352,single_family,2026.0,679073.0,675068.0,0.9941,2340.0,288.49,1.0,4.0,3.0,2.0,3.0,3.0,"this 4-bedroom home boasts a spacious great room, perfect for entertaining. features built-in cabinets for extra storage and style."
98251,single_family,1991.0,450064.0,459912.0,1.0219,1120.0,410.64,1.0,3.0,2.0,2.0,2.0,,"functional layout features a primary bedroom with 3/4 bath. oversized backyard offers room for pets, gardening, or relaxing while enjoying mountain views."
98595,mobile,1970.0,57436.0,50942.0,0.8869,1220.0,41.76,1.0,2.0,1.0,1.0,1.0,,"Windsong, a 55+ community in westport, offers convenience and comfort. enjoy your own side yard, covered carport, and low monthly space rent."
98662,single_family,2003.0,484946.0,484926.0,1.0,1810.0,267.91,2.0,3.0,2.0,2.0,2.0,2.0,the granite island kitchen is every cook's dream. the backyard deck is about 4 years old. there is a good sized shed out back for lawn care items.
98199,land,,99072.0,99055.0,0.9998,,,,,,,,,180 degree views of the Puget Sound and Olympic Mountains. close proximity to all that Magnolia has to offer.
98682,single_family,1978.0,649914.0,649923.0,1.0,1520.0,427.58,1.0,3.0,2.0,2.0,2.0,2.0,"this 3 bd, 2 bath home offers aprox. 1522 SF of comfortable living on approx. 4 acres. the home blends space, functionality, and rural charm."
99212,single_family,1975.0,314916.0,283646.0,0.9007,1680.0,168.84,,4.0,1.0,1.0,1.0,,"4-bedroom, 1-bath home located in the desirable Millwood neighborhood. features central heating and air conditioning for year-round comfort."
98203,single_family,1963.0,549850.0,550048.0,1.0004,1000.0,550.05,1.0,3.0,1.0,1.0,1.0,,"the open and airy floor plan showcases an updated kitchen that flows seamlessly into the living room. exposed hardwood floors run throughout, complemented by abundant windows, remote-controlled powered blinds in the main living area."
98381,other,,,763917.0,,,,,,0.0,,,,
98117,townhomes,2024.0,,869838.0,,1810.0,480.57,3.0,4.0,4.0,2.0,3.0,,
98310,other,,,375231.0,,,,,,0.0,,,,
98862,single_family,2008.0,675072.0,655067.0,0.9704,1250.0,524.05,1.0,2.0,1.0,1.0,1.0,,"organic 2BD, 1BA artisan-built home on 20 sun-filled acres with panoramic views of pearrygin lake, the Rendezvous Basin, and the Cascade and Chelan Sawtooth ranges. the open layout includes a custom wood kitchen, utility room, and guest space."
98277,land,,209936.0,194924.0,0.9285,,,,,,,,,"this +/- 10 acre property on Whidbey Island is ready to develop into whatever your dream holds--a cozy country home, an equestrian reserve, a working home with a shop, or an agricultural venture."
99016,single_family,2025.0,,419558.0,,1240.0,338.35,1.0,3.0,2.0,2.0,2.0,,
98837,land,,119916.0,104925.0,0.875,,,,,,,,,this lot is on a dead end street with great westerly views to the west and farm ground to the east. Individual wells allowed 625 gallons per day for domestic use.5 acres for irrigation.
98117,townhomes,2024.0,,649845.0,,1160.0,560.21,3.0,2.0,3.0,2.0,3.0,,
98926,mobile,2002.0,,603427.0,,1620.0,372.49,,,2.0,2.0,2.0,,
98671,single_family,2002.0,602424.0,602579.0,1.0003,2020.0,298.31,2.0,4.0,2.0,2.0,2.0,2.0,"four-bedroom, 2.5-bath home offers modern finishes, a spacious lot, and direct access to nearby parks and trails. the home features a fully renovated kitchen (2023) with quartz countertops, stainless steel appliances, and all-new cabinetry."
98375,single_family,2013.0,569817.0,569825.0,1.0,1990.0,286.34,2.0,4.0,3.0,2.0,2.0,,"the lower level has a large 4-car tandem garage, the main level has an open concept kitchen and dining room, the living room with a deck overlooking the front of the home."
98607,single_family,2025.0,1188747.0,1188736.0,1.0,3880.0,306.38,3.0,6.0,5.0,5.0,5.0,4.0,"luxury lakeview home in Prestigious Lacamas Hill, CamasExperience refined living in this 6-bedroom, 5.5-bathroom luxury home. Designed for elegance and comfort, this residence features spacious open-concept living areas with panoramic lake views."
99016,land,,,188553.0,,,,,,0.0,,,,
98116,single_family,1920.0,918948.0,918929.0,1.0,1530.0,600.61,2.0,2.0,1.0,1.0,1.0,,open and bright main floor with hardwood floors. living and dining open to the kitchen with an it-in bar. wood burning fireplace with original tile.
99338,single_family,2025.0,688902.0,665097.0,0.9654,2420.0,274.83,1.0,3.0,3.0,2.0,3.0,4.0,"this thoughtfully designed 2, 421 sq ft home offers 3 bedrooms, a large, dedicated office, and a functional, open floor plan."
98640,other,,,84914.0,,,,,,0.0,,,,
98133,single_family,1980.0,770075.0,842448.0,1.094,1670.0,504.46,2.0,3.0,3.0,1.0,2.0,,"the exterior has been thoughtfully updated with over [PRICE REDACTED] in recent improvements. interior presents a blank canvas, allowing buyers to personalize finishes and design to suit their taste."
98223,mobile,1995.0,,160197.0,,1780.0,90.0,1.0,4.0,2.0,2.0,2.0,,
98686,single_family,2025.0,902163.0,902179.0,1.0,3740.0,241.22,2.0,5.0,4.0,4.0,4.0,3.0,"springwater home in Salmon Creek Ridge is less than 10 minutes from campus, trails, retail, and I-5. main home includes an open-concept first floor with formal dining, kitchen, and a fireplace-warmed great room. a private Next Gen(R) suite offers its own living area, bedroom, and entrance."
98926,land,,274918.0,259921.0,0.9454,,,,,,,,,"7.3 acres of perfect kittitas County farmland in a private, gated community. enjoy everything life in the country has to offer."
98661,multi_family,,,3650050.0,,,,,,0.0,,,,
99336,mobile,1995.0,65076.0,50065.0,0.7693,1230.0,40.7,1.0,3.0,2.0,2.0,2.0,,"this manufactured home is situated on a rented lot and offers a functional layout with laminate/hard-surface flooring throughout. the spacious living and dining area flows into the kitchen, which features a dining nook with windows."
98503,single_family,1993.0,565062.0,580090.0,1.0266,1960.0,295.96,3.0,3.0,3.0,1.0,2.0,,large wood-wrapped windows flood the home with natural light and create a seamless connection to the outdoors. wrought-iron accents and thoughtfully curated finishes throughout.
98332,multi_family,1984.0,,750066.0,,3390.0,221.26,1.0,4.0,4.0,4.0,4.0,,
98208,mobile,2001.0,,179158.0,,1550.0,115.59,1.0,,2.0,2.0,2.0,,
98366,single_family,2004.0,539824.0,535946.0,0.9928,1680.0,319.02,2.0,3.0,3.0,1.0,2.0,,"move-in ready 3 BR, 2.25 bath home in desirable Covington Place community. features a spacious primary bedroom w/ 2 large closets, kitchen ww/ new cabinets, quartz countertops & eat-in space. oversized family room includes a second gas fireplace for added flexibility."
98944,other,,,74903.0,,,,,,0.0,,,,
99016,single_family,1995.0,459075.0,458909.0,0.9996,2530.0,181.39,,5.0,3.0,2.0,2.0,4.0,"this 5-bedroom, 2.5-bathroom home offers exceptional value on an almost half-acre lot in the desirable East Valley school district. the master suite is a true retreat with beautiful wood floors, jetted tub and double closets."
98026,single_family,1959.0,724936.0,750052.0,1.0346,1640.0,457.35,1.0,4.0,2.0,1.0,2.0,,"hardwood floors continue through the living room, dining room, and main bedrooms. an attached family room offers additional gathering space or media room opening through glass doors to a private covered deck."
98122,other,1928.0,,399903.0,,500.0,799.81,1.0,1.0,1.0,1.0,1.0,1.0,
99352,single_family,2003.0,644568.0,644409.0,0.9998,2610.0,246.9,1.0,3.0,3.0,2.0,3.0,3.0,"a quiet cul-de-sac in south richland offers a welcoming blend of open space, privacy, and thoughtful upgrades. two separate bedroom wings keep the primary suite private and create a comfortable retreat within the home. multiple bonus spaces add flexibility for everyday living and special occasions alike."
98329,mobile,1996.0,,404932.0,,1080.0,374.94,1.0,3.0,2.0,2.0,2.0,,
98026,multi_family,1960.0,,7250083.0,,25890.0,280.03,2.0,,0.0,,,,
98661,multi_family,1966.0,,3650063.0,,28620.0,127.54,1.0,,0.0,,,,
